ICensus year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Location
2004,215,108197,108197,401 Rathdowne Street,Carlton,St Ann's On Rathdowne Street,4511,Cafes and Restaurants,Seats - Indoor,22,"(-37.7969216404, 144.970320839)"
2004,215,108202,108202,415-421 Rathdowne Street,Carlton,Clare Castle Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,"(-37.7965200469, 144.970426234)"
2004,216,103095,103095,151 Elgin Street,Carlton,Big Harvest,4512,Takeaway Food Services,Seats - Outdoor,6,"(-37.7977092886, 144.969664372)"
2004,216,103101,103101,161-169 Elgin Street,Carlton,Brendons Cafe,4511,Cafes and Restaurants,Seats - Indoor,24,"(-37.7975796065, 144.969295016)"
2004,216,103095,103095,151 Elgin Street,Carlton,Big Harvest,4512,Takeaway Food Services,Seats - Indoor,4,"(-37.7977092886, 144.969664372)"
2004,216,102723,102723,310-312 Drummond Street ,Carlton,Mrs Jones,4511,Cafes and Restaurants,Seats - Indoor,78,"(-37.7985379708, 144.969121124)"
2004,216,103101,103101,161-169 Elgin Street,Carlton,Brendons Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.7975796065, 144.969295016)"
2004,217,103703,103703,198-204 Faraday Street,Carlton,Brunetti,4511,Cafes and Restaurants,Seats - Outdoor,132,"(-37.7985063752, 144.967837803)"
2004,217,106189,106189,398-400 Lygon Street,Carlton,Trotters Restaurant,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.7976339275, 144.96775646)"
2004,217,106195,106195,364 Lygon Street,Carlton,Bottom of The Harbour,4121,"Fresh Meat, Fish and Poultry Retailing",Seats - Outdoor,22,"(-37.7982802371, 144.967643732)"
2004,217,106195,106195,364 Lygon Street,Carlton,Bottom of The Harbour,4121,"Fresh Meat, Fish and Poultry Retailing",Seats - Indoor,8,"(-37.7982802371, 144.967643732)"
2004,217,106193,106193,368-386 Lygon Street,Carlton,The Connoisseurs Cafe Bar,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.798030888, 144.968178873)"
2004,217,106193,106193,368-386 Lygon Street,Carlton,Ken Oriental Noodle Bar,4512,Takeaway Food Services,Seats - Indoor,6,"(-37.798030888, 144.968178873)"
2004,217,106189,106189,398-400 Lygon Street,Carlton,Trotters Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.7976339275, 144.96775646)"
2004,217,102686,102686,313-315 Drummond Street ,Carlton,Masani's Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.7983799506, 144.96849197)"
2004,217,103703,103703,198-204 Faraday Street,Carlton,Brunetti,4511,Cafes and Restaurants,Seats - Indoor,112,"(-37.7985063752, 144.967837803)"
2004,217,103104,103104,181-183 Elgin Street,Carlton,Red Rock,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.7975707717, 144.968404944)"
2004,217,103104,103104,181-183 Elgin Street,Carlton,Red Rock,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.7975707717, 144.968404944)"
2004,217,103102,103102,171-175 Elgin Street,Carlton,Pugg Mahones,4520,"Pubs, Taverns and Bars",Seats - Outdoor,20,"(-37.7975057363, 144.968707884)"
2004,217,103102,103102,171-175 Elgin Street,Carlton,Pugg Mahones,4520,"Pubs, Taverns and Bars",Seats - Indoor,180,"(-37.7975057363, 144.968707884)"
2004,217,103704,103704,194-196 Faraday Street,Carlton,Brunetti,4511,Cafes and Restaurants,Seats - Indoor,54,"(-37.7984478187, 144.968020724)"
2004,217,103704,103704,194-196 Faraday Street,Carlton,Brunetti,4511,Cafes and Restaurants,Seats - Outdoor,32,"(-37.7984478187, 144.968020724)"
2004,218,106212,106212,306-308 Lygon Street,Carlton,Dimattina's Restaurant Bar,4511,Cafes and Restaurants,Seats - Indoor,90,"(-37.7997861218, 144.967416432)"
2004,218,106212,106212,306-308 Lygon Street,Carlton,Dimattina's Restaurant Bar,4511,Cafes and Restaurants,Seats - Outdoor,30,"(-37.7997861218, 144.967416432)"
2004,218,106215,106215,298 Lygon Street,Carlton,Carlton Yacht Club Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,70,"(-37.7999857201, 144.967376367)"
2004,218,106215,106215,298 Lygon Street,Carlton,Carlton Yacht Club Bar,4520,"Pubs, Taverns and Bars",Seats - Outdoor,25,"(-37.7999857201, 144.967376367)"
2004,218,106216,106216,294-296 Lygon Street,Carlton,Cafe Trevi,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.8000449752, 144.967348461)"
2004,218,106216,106216,294-296 Lygon Street,Carlton,Cafe Trevi,4511,Cafes and Restaurants,Seats - Outdoor,40,"(-37.8000449752, 144.967348461)"
2004,218,106217,106217,292 Lygon Street,Carlton,Viva Zapatas,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.8001394242, 144.967333824)"
2004,218,103687,103687,195-199 Faraday Street,Carlton,Cafe Italia,4511,Cafes and Restaurants,Seats - Indoor,240,"(-37.7991820693, 144.967867846)"
2004,218,106210,106210,316-318 Lygon Street,Carlton,Copperwood,4511,Cafes and Restaurants,Seats - Outdoor,44,"(-37.7996233941, 144.967600038)"
2004,218,106217,106217,292 Lygon Street,Carlton,Viva Zapatas,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8001394242, 144.967333824)"
2004,218,106209,106209,320 Lygon Street,Carlton,Donnini's Pty Ltd,4511,Cafes and Restaurants,Seats - Outdoor,20,"(-37.7995374914, 144.96751044)"
2004,218,106209,106209,320 Lygon Street,Carlton,Donnini's Pty Ltd,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.7995374914, 144.96751044)"
2004,218,106206,106206,326-328 Lygon Street,Carlton,Carlton Espresso,4511,Cafes and Restaurants,Seats - Outdoor,28,"(-37.7993216358, 144.967473535)"
2004,218,106206,106206,326-328 Lygon Street,Carlton,Carlton Espresso,4511,Cafes and Restaurants,Seats - Indoor,8,"(-37.7993216358, 144.967473535)"
2004,218,106203,106203,334-336 Lygon Street,Carlton,Key On The Wall Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,34,"(-37.799163786, 144.96749287)"
2004,218,106203,106203,334-336 Lygon Street,Carlton,Key On The Wall Restaurant,4511,Cafes and Restaurants,Seats - Indoor,95,"(-37.799163786, 144.96749287)"
2004,218,102685,102685,295-297 Drummond Street ,Carlton,Vue De Monde,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.7989855015, 144.968443772)"
2004,218,103689,103689,201-203 Faraday Street,Carlton,Shakahari Vegetarian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.799003382, 144.96780296)"
2004,218,106210,106210,316-318 Lygon Street,Carlton,Copperwood,4511,Cafes and Restaurants,Seats - Indoor,360,"(-37.7996233941, 144.967600038)"
2004,218,104477,104477,48-50 Grattan Street,Carlton,Il Vicolo,4511,Cafes and Restaurants,Seats - Indoor,116,"(-37.8005969887, 144.967880042)"
2004,223,103086,103086,109 Elgin Street,Carlton,Abla's Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.7977685271, 144.971058191)"
2004,224,108247,108247,114-116 Rathdowne Street,Carlton,Paris Go Bistro,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.7969565166, 144.970884127)"
2004,224,103148,103148,118-120 Elgin Street,Carlton,Gardenia's,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.7972371505, 144.97085452)"
2004,224,103148,103148,118-120 Elgin Street,Carlton,Gardenia's,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.7972371505, 144.97085452)"
2004,225,108238,108238,154-156 Rathdowne Street,Carlton,Carlton Chinese Noodle Cafe,4511,Cafes and Restaurants,Seats - Indoor,11,"(-37.7958569561, 144.971074141)"
2004,226,108233,108233,168-170 Rathdowne Street,Carlton,"La Contadina Cafe, Restaurant & Bar",4511,Cafes and Restaurants,Seats - Outdoor,4,"(-37.7953808999, 144.971149752)"
2004,226,108236,108236,160-162 Rathdowne Street,Carlton,Arc Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.7955360871, 144.971123102)"
2004,226,108236,108236,160-162 Rathdowne Street,Carlton,Arc Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.7955360871, 144.971123102)"
2004,226,108234,108234,166 Rathdowne Street,Carlton,Moretons Brasserie,4511,Cafes and Restaurants,Seats - Indoor,22,"(-37.7954350761, 144.971140463)"
2004,226,108229,108229,178 Rathdowne Street,Carlton,Carlton Fish & Chips,4512,Takeaway Food Services,Seats - Indoor,4,"(-37.7951877719, 144.97118346)"
2004,226,108232,108232,172 Rathdowne Street,Carlton,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,Seats - Indoor,21,"(-37.7953226265, 144.971159358)"
2004,226,108229,108229,178 Rathdowne Street,Carlton,Carlton Fish & Chips,4512,Takeaway Food Services,Seats - Outdoor,2,"(-37.7951877719, 144.97118346)"
2004,226,108233,108233,168-170 Rathdowne Street,Carlton,"La Contadina Cafe, Restaurant & Bar",4511,Cafes and Restaurants,Seats - Indoor,45,"(-37.7953808999, 144.971149752)"
2004,226,108231,108231,174 Rathdowne Street,Carlton,Mai Vy Vietnamese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.7952778658, 144.971168039)"
2004,227,576967,576967,184 Rathdowne Street,Carlton,Rathdowne Tavern ,4520,"Pubs, Taverns and Bars",Seats - Indoor,108,"(-37.7947665939, 144.971229474)"
2004,230,106969,106969,237-239 Nicholson Street,Carlton,French Lettuce,4512,Takeaway Food Services,Seats - Indoor,12,"(-37.7943989384, 144.975134481)"
2004,230,106969,106969,237-239 Nicholson Street,Carlton,French Lettuce,4512,Takeaway Food Services,Seats - Outdoor,6,"(-37.7943989384, 144.975134481)"
2004,232,106944,106944,161-163 Nicholson Street,Carlton,Nicholsons Restaurant and Wine Den,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.7963884923, 144.974806685)"
2004,232,106956,106956,191 Nicholson Street,Carlton,Arrivederci Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.7956865685, 144.974922104)"
2004,239,103258,103258,774-782 Elizabeth Street,Carlton,Top End Gourmet Sandwiches,4512,Takeaway Food Services,Seats - Outdoor,9,"(-37.800333638, 144.958024575)"
2004,239,107548,107548,222-224 Pelham Street ,Carlton,Swanys Corner Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8016953721, 144.958328704)"
2004,239,103258,103258,774-782 Elizabeth Street,Carlton,Top End Gourmet Sandwiches,4512,Takeaway Food Services,Seats - Indoor,4,"(-37.800333638, 144.958024575)"
2004,239,103257,103257,786-798 Elizabeth Street,Carlton,Elizabeth Tower Hotel,4400,Accommodation,Seats - Indoor,40,"(-37.8000771152, 144.95825312)"
2004,239,107548,107548,222-224 Pelham Street ,Carlton,Swanys Corner Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,"(-37.8016953721, 144.958328704)"
2004,240,104466,104466,153-163 Barry Street,Carlton,The Mental Health Research Institute,6910,Scientific Research Services,Seats - Indoor,100,"(-37.8002330663, 144.959280658)"
2004,240,104466,104466,153-163 Barry Street,Carlton,The Mental Health Research Institute,6910,Scientific Research Services,Seats - Outdoor,20,"(-37.8002330663, 144.959280658)"
2004,240,107551,107551,196-198 Pelham Street ,Carlton,Union Carlton Cafe,4511,Cafes and Restaurants,Seats - Indoor,11,"(-37.8018571082, 144.959235467)"
2004,240,107551,107551,196-198 Pelham Street ,Carlton,Union Carlton Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,"(-37.8018571082, 144.959235467)"
2004,242,101255,101255,197-235 Bouverie Street ,Carlton,The Graduate Union of the The University of Melbourne,4400,Accommodation,Seats - Indoor,120,"(-37.8011784179, 144.961518039)"
2004,242,104461,104461,191-197 Grattan Street,Carlton,Prince Alfred Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,40,"(-37.8004579154, 144.962208973)"
2004,242,104461,104461,191-197 Grattan Street,Carlton,Prince Alfred Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,18,"(-37.8004579154, 144.962208973)"
2004,243,105654,105654,22-40 Lincoln Square North,Carlton,Bouverie Deli,4511,Cafes and Restaurants,Seats - Indoor,9,"(-37.8013408969, 144.962728797)"
2004,243,109330,109330,743-751 Swanston Street ,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8006200994, 144.963642273)"
2004,243,109330,109330,743-751 Swanston Street ,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Outdoor,19,"(-37.8006200994, 144.963642273)"
2004,243,109330,109330,743-751 Swanston Street ,Carlton,China Bar,4511,Cafes and Restaurants,Seats - Outdoor,23,"(-37.8006200994, 144.963642273)"
2004,243,104453,104453,163 Grattan Street,Carlton,Animal Orchestra,4511,Cafes and Restaurants,Seats - Indoor,35,"(-37.8005973678, 144.963420586)"
2004,243,105654,105654,22-40 Lincoln Square North,Carlton,Bouverie Deli,4511,Cafes and Restaurants,Seats - Outdoor,18,"(-37.8013408969, 144.962728797)"
2004,243,109330,109330,743-751 Swanston Street ,Carlton,China Bar,4511,Cafes and Restaurants,Seats - Indoor,44,"(-37.8006200994, 144.963642273)"
2004,245,109360,109360,680-682 Swanston Street ,Carlton,Mark's Place,4511,Cafes and Restaurants,Seats - Indoor,156,"(-37.8006275857, 144.964236569)"
2004,245,109360,109360,680-682 Swanston Street ,Carlton,Mark's Place,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8006275857, 144.964236569)"
2004,245,109365,109365,644-658 Swanston Street ,Carlton,Magic Arena Internet Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.801319079, 144.964282301)"
2004,245,110987,110987,660-674 Swanston Street ,Carlton,Bacio Dolce,4512,Takeaway Food Services,Seats - Indoor,20,"(-37.8009910518, 144.964288539)"
2004,245,110987,110987,660-674 Swanston Street ,Carlton,Bacio Dolce,4512,Takeaway Food Services,Seats - Outdoor,6,"(-37.8009910518, 144.964288539)"
2004,245,110987,110987,660-674 Swanston Street ,Carlton,Subway Carlton,4512,Takeaway Food Services,Seats - Indoor,30,"(-37.8009910518, 144.964288539)"
2004,246,559022,559022,111-113 Grattan Street,Carlton,Tigerlily Cafe,4511,Cafes and Restaurants,Seats - Indoor,48,"(-37.8008168719, 144.965769785)"
2004,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Notturno,4511,Cafes and Restaurants,Seats - Indoor,170,"(-37.8014437428, 144.966496711)"
2004,246,106105,106105,177-183 Lygon Street,Carlton,Pasta Veloce,4511,Cafes and Restaurants,Seats - Outdoor,48,"(-37.8014437428, 144.966496711)"
2004,246,106107,106107,189 Lygon Street,Carlton,Jin's Chinese Resturant,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8011904024, 144.966488043)"
2004,246,106108,106108,191 Lygon Street,Carlton,Nyonya Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8011422811, 144.966496738)"
2004,246,106110,106110,201-203 Lygon Street,Carlton,Borsari Ristorante,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.8008970658, 144.966672483)"
2004,246,106110,106110,201-203 Lygon Street,Carlton,Borsari Ristorante,4511,Cafes and Restaurants,Seats - Outdoor,40,"(-37.8008970658, 144.966672483)"
2004,246,106111,106111,197 Lygon Street,Carlton,Extra Cool Juice,4512,Takeaway Food Services,Seats - Indoor,6,"(-37.8010173972, 144.96664988)"
2004,246,106111,106111,197 Lygon Street,Carlton,Extra Cool Juice,4512,Takeaway Food Services,Seats - Outdoor,6,"(-37.8010173972, 144.96664988)"
2004,246,106112,106112,199 Lygon Street,Carlton,Lesley's Delicatessen,4512,Takeaway Food Services,Seats - Outdoor,25,"(-37.8009670404, 144.96665908)"
2004,246,559022,559022,111-113 Grattan Street,Carlton,Tigerlily Cafe,4511,Cafes and Restaurants,Seats - Outdoor,25,"(-37.8008168719, 144.965769785)"
2004,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Notturno,4511,Cafes and Restaurants,Seats - Outdoor,40,"(-37.8014437428, 144.966496711)"
2004,246,106112,106112,199 Lygon Street,Carlton,Lesley's Delicatessen,4512,Takeaway Food Services,Seats - Indoor,10,"(-37.8009670404, 144.96665908)"
2004,246,104449,104449,117 Grattan Street,Carlton,Grattan Cafe,4511,Cafes and Restaurants,Seats - Outdoor,15,"(-37.8008004153, 144.965624126)"
2004,246,104449,104449,117 Grattan Street,Carlton,Grattan Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.8008004153, 144.965624126)"
2004,246,106100,106100,167 Lygon Street,Carlton,Kammon,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.8017851258, 144.966445958)"
2004,246,106100,106100,167 Lygon Street,Carlton,Kammon,4511,Cafes and Restaurants,Seats - Outdoor,16,"(-37.8017851258, 144.966445958)"
2004,246,106101,106101,169 Lygon Street,Carlton,Soko Noodle Cafe,4511,Cafes and Restaurants,Seats - Indoor,48,"(-37.8017181892, 144.966456894)"
2004,246,106101,106101,169 Lygon Street,Carlton,Soko Noodle Cafe,4511,Cafes and Restaurants,Seats - Outdoor,20,"(-37.8017181892, 144.966456894)"
2004,246,106102,106102,171 Lygon Street,Carlton,Locusta,4511,Cafes and Restaurants,Seats - Outdoor,25,"(-37.8016569466, 144.966469155)"
2004,246,106103,106103,173 Lygon Street,Carlton,Tica-Tera's Pizza Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8016059775, 144.966476316)"
2004,246,106103,106103,173 Lygon Street,Carlton,Tica-Tera's Pizza Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,22,"(-37.8016059775, 144.966476316)"
2004,246,106104,106104,175 Lygon Street,Carlton,Fatafel Kitchen - Carlton ,4512,Takeaway Food Services,Seats - Indoor,12,"(-37.8015620474, 144.966485571)"
2004,246,106104,106104,175 Lygon Street,Carlton,Fatafel Kitchen - Carlton ,4512,Takeaway Food Services,Seats - Outdoor,9,"(-37.8015620474, 144.966485571)"
2004,246,106102,106102,171 Lygon Street,Carlton,Locusta,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.8016569466, 144.966469155)"
2004,246,106105,106105,177-183 Lygon Street,Carlton,Pasta Veloce,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8014437428, 144.966496711)"
2004,247,106239,106239,186-190 Lygon Street,Carlton,Piazza Cafe Bar,4520,"Pubs, Taverns and Bars",Seats - Outdoor,80,"(-37.8026398638, 144.966921596)"
2004,247,106231,106231,240 Lygon Street,Carlton,Piccolo Mondo,4511,Cafes and Restaurants,Seats - Outdoor,28,"(-37.8015802639, 144.96724635)"
2004,247,106232,106232,238 Lygon Street,Carlton,Spaghettata Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.801625909, 144.967236492)"
2004,247,106233,106233,234-236 Lygon Street,Carlton,Via Veneto,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.8016933352, 144.967229083)"
2004,247,106233,106233,234-236 Lygon Street,Carlton,Via Veneto,4511,Cafes and Restaurants,Seats - Outdoor,50,"(-37.8016933352, 144.967229083)"
2004,247,106234,106234,232 Lygon Street,Carlton,Sale E Pepe,4511,Cafes and Restaurants,Seats - Outdoor,25,"(-37.8017588254, 144.967217533)"
2004,247,106235,106235,230 Lygon Street,Carlton,Poppy's Thai Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,25,"(-37.8018039533, 144.967209205)"
2004,247,106236,106236,220-228 Lygon Street,Carlton,Little Lygon Bar & Grill,4511,Cafes and Restaurants,Seats - Indoor,17,"(-37.8019170214, 144.967189245)"
2004,247,106239,106239,186-190 Lygon Street,Carlton,Piazza Cafe Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,160,"(-37.8026398638, 144.966921596)"
2004,247,106231,106231,240 Lygon Street,Carlton,Piccolo Mondo,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.8015802639, 144.96724635)"
2004,247,106234,106234,232 Lygon Street,Carlton,Sale E Pepe,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.8017588254, 144.967217533)"
2004,247,106236,106236,220-228 Lygon Street,Carlton,Little Lygon Bar & Grill,4511,Cafes and Restaurants,Seats - Outdoor,33,"(-37.8019170214, 144.967189245)"
2004,247,106224,106224,262 Lygon Street,Carlton,Alpino Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.8010347585, 144.967184323)"
2004,247,106230,106230,242-244 Lygon Street,Carlton,Il Primo,4511,Cafes and Restaurants,Seats - Indoor,130,"(-37.8015117829, 144.967260577)"
2004,247,106229,106229,246-252 Lygon Street,Carlton,Villa Romana,4511,Cafes and Restaurants,Seats - Outdoor,60,"(-37.8013765595, 144.967324241)"
2004,247,106229,106229,246-252 Lygon Street,Carlton,Villa Romana,4511,Cafes and Restaurants,Seats - Indoor,200,"(-37.8013765595, 144.967324241)"
2004,247,106228,106228,254 Lygon Street,Carlton,Thai Influence Noodle Bar,4511,Cafes and Restaurants,Seats - Outdoor,20,"(-37.8012370256, 144.967151432)"
2004,247,106235,106235,230 Lygon Street,Carlton,Poppy's Thai Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.8018039533, 144.967209205)"
2004,247,106228,106228,254 Lygon Street,Carlton,Thai Influence Noodle Bar,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8012370256, 144.967151432)"
2004,247,106230,106230,242-244 Lygon Street,Carlton,Il Primo,4511,Cafes and Restaurants,Seats - Outdoor,70,"(-37.8015117829, 144.967260577)"
2004,247,106227,106227,256 Lygon Street,Carlton,Il Gusto,4511,Cafes and Restaurants,Seats - Outdoor,36,"(-37.8011869256, 144.967160527)"
2004,247,106227,106227,256 Lygon Street,Carlton,Il Gusto,4511,Cafes and Restaurants,Seats - Indoor,75,"(-37.8011869256, 144.967160527)"
2004,247,106226,106226,258 Lygon Street,Carlton,Gurkhas,4511,Cafes and Restaurants,Seats - Outdoor,25,"(-37.8011398133, 144.967168406)"
2004,247,106226,106226,258 Lygon Street,Carlton,Gurkhas,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8011398133, 144.967168406)"
2004,247,106224,106224,262 Lygon Street,Carlton,Alpino Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.8010347585, 144.967184323)"
2004,248,104445,104445,218-224 Drummond Street ,Carlton,La Cacciatora Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8011619838, 144.968597496)"
2004,248,104445,104445,218-224 Drummond Street ,Carlton,La Cacciatora Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,30,"(-37.8011619838, 144.968597496)"
2004,250,108266,108266,9-11 Nicholson Street,Carlton,Peter Rowland & Melbourne Museum,4511,Cafes and Restaurants,Seats - Indoor,115,"(-37.8040188586, 144.971635525)"
2004,250,108266,108266,9-11 Nicholson Street,Carlton,Peter Rowland & Melbourne Museum,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.8040188586, 144.971635525)"
2004,252,111067,106250,108 Lygon Street,Carlton,Slice of Lygon,4511,Cafes and Restaurants,Seats - Outdoor,16,"(-37.8044377836, 144.966699264)"
2004,252,111062,106250,120 Lygon Street,Carlton,Lygon Charcoal Grill & Steakhouse,4511,Cafes and Restaurants,Seats - Outdoor,29,"(-37.8044377836, 144.966699264)"
2004,252,111064,106250,114 Lygon Street,Carlton,The Original Baked Potato Cafe,4511,Cafes and Restaurants,Seats - Indoor,27,"(-37.8044377836, 144.966699264)"
2004,252,111062,106250,120 Lygon Street,Carlton,Lygon Charcoal Grill & Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8044377836, 144.966699264)"
2004,252,111064,106250,114 Lygon Street,Carlton,The Original Baked Potato Cafe,4511,Cafes and Restaurants,Seats - Outdoor,9,"(-37.8044377836, 144.966699264)"
2004,252,111065,106250,112 Lygon Street,Carlton,Gandoria Satay House Restaurant,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.8044377836, 144.966699264)"
2004,252,111066,106250,110 Lygon Street,Carlton,Ying Thai 2,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8044377836, 144.966699264)"
2004,252,111066,106250,110 Lygon Street,Carlton,Ying Thai 2,4511,Cafes and Restaurants,Seats - Outdoor,16,"(-37.8044377836, 144.966699264)"
2004,252,111067,106250,108 Lygon Street,Carlton,Slice of Lygon,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8044377836, 144.966699264)"
2004,252,111068,106250,106 Lygon Street,Carlton,Royal Dumpling,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.8044377836, 144.966699264)"
2004,252,111068,106250,106 Lygon Street,Carlton,Royal Dumpling,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8044377836, 144.966699264)"
2004,252,111069,106250,104 Lygon Street,Carlton,Tiffin,4512,Takeaway Food Services,Seats - Indoor,24,"(-37.8044377836, 144.966699264)"
2004,252,111070,106250,80 Queensberry Street,Carlton,Lambs Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8044377836, 144.966699264)"
2004,252,111070,106250,80 Queensberry Street,Carlton,Lambs Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,22,"(-37.8044377836, 144.966699264)"
2004,252,574430,106250,116 Lygon Street,Carlton,Il Dolce Freddo Pty Ltd,4512,Takeaway Food Services,Seats - Indoor,16,"(-37.8044377836, 144.966699264)"
2004,252,574430,106250,116 Lygon Street,Carlton,Il Dolce Freddo Pty Ltd,4512,Takeaway Food Services,Seats - Outdoor,12,"(-37.8044377836, 144.966699264)"
2004,252,574431,106250,118 Lygon Street,Carlton,Casa Malaya,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8044377836, 144.966699264)"
2004,252,111061,106250,122 Lygon Street,Carlton,Boba Pearl Bubble Tea Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8044377836, 144.966699264)"
2004,252,106242,106242,166-168 Lygon Street,Carlton,Santino's Terrace ,4511,Cafes and Restaurants,Seats - Indoor,180,"(-37.8033049982, 144.966813835)"
2004,252,574431,106250,118 Lygon Street,Carlton,Casa Malaya,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8044377836, 144.966699264)"
2004,252,106244,106244,160-162 Lygon Street,Carlton,Sabatini's Function Room,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.8034416403, 144.966769855)"
2004,252,106240,106240,174-178 Lygon Street,Carlton,Lemongrass,4511,Cafes and Restaurants,Seats - Indoor,64,"(-37.8030585491, 144.966780025)"
2004,252,106240,106240,174-178 Lygon Street,Carlton,Lemongrass,4511,Cafes and Restaurants,Seats - Outdoor,16,"(-37.8030585491, 144.966780025)"
2004,252,106242,106242,166-168 Lygon Street,Carlton,Santino's Terrace ,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.8033049982, 144.966813835)"
2004,252,106244,106244,160-162 Lygon Street,Carlton,Bar Centrale,4520,"Pubs, Taverns and Bars",Seats - Indoor,80,"(-37.8034416403, 144.966769855)"
2004,252,106244,106244,160-162 Lygon Street,Carlton,Bar Centrale,4520,"Pubs, Taverns and Bars",Seats - Outdoor,60,"(-37.8034416403, 144.966769855)"
2004,252,111061,106250,122 Lygon Street,Carlton,Boba Pearl Bubble Tea Restaurant,4511,Cafes and Restaurants,Seats - Indoor,90,"(-37.8044377836, 144.966699264)"
2004,252,106246,106246,148-150 Lygon Street,Carlton,Pasta Rustica Ristorante,4511,Cafes and Restaurants,Seats - Indoor,130,"(-37.803668967, 144.966736973)"
